playerID,career_w,career_l,career_g,career_gs,career_cg,career_sho,career_sv,career_ipouts,career_h,career_er,career_hr_a,career_bb,career_so,seasons,debut_year,last_year,career_ip,peak_ip,peak_gs,peak_g,peak_sv,peak_so,peak_bb,peak_hr_a,peak_er,peak_h,peak_w,peak_l,peak_war,peak_year,peak_year_display,mean_sp_dedication,total_seasons_in_peak,career_war,role,nameFirst,nameLast,bbrefID,full_name,era_label,norm_era,h9_raw,k9_raw,bb9_raw,hr9_raw,ip_per_year_raw,h9_val,k9_val,bb9_val,hr9_val,sta_val,raw_ovr,ovr,rarity,str_val,ctl_val,mov_val,grt_val
pappami01,209,164,520,465,129,43,4,9558,3046,1203,298.0,858,1728,17,1957,1973,3186.0,506.33333333333337,65,79,3,244,144,39.0,202,498,34,25,13.719999999999999,1970,1970,0.6969696969696969,3,51.07,SP,Milt,Pappas,pappami01,Milt Pappas,Expansion (1961-1976),Expansion (1961-1976),8.752241623407267,4.666352052855121,2.7409155261916,0.7517697026899481,168.7777777777778,25.0,25.7,71.4,56.1,75.5,50.74,63.4,Uncommon,25.7,71.4,56.1,25.0
parkch01,124,98,476,287,10,3,2,5979,1872,965,230.0,910,1715,17,1994,2010,1993.0,652.0,98,102,0,601,285,68.0,245,505,47,29,12.540000000000001,2000,2000,0.9594907407407408,3,17.77,SP,Chan Ho,Park,parkch01,Chan Ho Park,Steroid Era (1994-2005),Steroid Era (1994-2005),7.32981220657277,7.639671361502347,3.7617370892018775,0.9295774647887325,217.33333333333334,97.9,84.1,30.1,45.0,89.9,69.4,82.8,Epic,84.1,30.1,45.0,97.9
parkebl01,16,11,350,3,0,0,34,1036,301,133,50.0,113,383,9,2012,2021,345.3333333333333,177.33333333333331,0,185,22,193,49,24.0,58,146,7,5,3.88,2019,2017,0.0,3,5.5200000000000005,RP,Blake,Parker,parkebl01,Blake Parker,Modern Era (2016-Pres),Modern Era (2016-Pres),7.987632508833923,7.518551236749117,2.8648409893992937,1.049469964664311,59.11111111111111,54.1,62.0,63.9,30.0,29.6,47.92,59.9,Common,62.0,63.9,30.0,54.1
parkeja02,25,16,62,62,1,0,0,1152,348,157,36.0,127,275,3,2011,2013,384.0,384.0,62,62,0,275,127,36.0,157,348,25,16,6.51,2012,2012,1.0,3,6.51,SP,Jarrod,Parker,parkeja02,Jarrod Parker,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.273972602739727,6.1215753424657535,3.053082191780822,0.8630136986301369,128.0,49.4,42.9,57.3,50.2,59.2,51.800000000000004,64.7,Uncommon,42.9,57.3,50.2,49.4
parmero01,59,55,206,144,55,5,3,3361,1075,532,68.0,531,514,10,1929,1939,1120.3333333333333,437.3333333333333,56,69,0,192,190,27.0,188,395,26,18,3.6,1933,1934,0.7351569998628822,3,2.43,SP,Roy,Parmelee,parmero01,Roy Parmelee,Golden Era (1920-1941),Golden Era (1920-1941),8.24529288702929,4.43723849372385,3.687238493723849,0.6637029288702929,145.77777777777777,71.3,48.2,25.1,44.1,66.3,50.99999999999999,63.7,Uncommon,48.2,25.1,44.1,71.3
parnebo01,20,28,335,8,0,0,37,1010,347,143,19.0,138,297,9,2008,2016,336.6666666666667,153.66666666666669,0,164,29,138,40,6.0,42,144,10,10,2.57,2012,2012,0.0,3,0.77,RP,Bobby,Parnell,parnebo01,Bobby Parnell,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.471253534401507,6.6220546654099905,2.827521206409048,0.6616399622997172,51.22222222222223,40.6,53.7,67.4,80.4,25.6,53.540000000000006,66.9,Uncommon,53.7,67.4,80.4,40.6
parneme01,123,75,289,232,113,20,10,5258,1715,682,104.0,758,732,10,1947,1956,1752.6666666666667,765.3333333333333,93,115,7,292,317,36.0,271,731,61,28,18.060000000000002,1951,1949,0.8089031339031338,3,27.380000000000003,SP,Mel,Parnell,parneme01,Mel Parnell,Integration (1942-1960),Integration (1942-1960),8.576312154696133,3.861878453038674,3.618439226519337,0.5220994475138122,255.1111111111111,43.2,21.1,37.8,89.2,98.5,57.96000000000001,71.9,Rare,21.1,37.8,89.2,43.2
parrama01,29,41,322,74,0,0,1,1884,693,342,70.0,301,592,8,2007,2015,628.0,238.33333333333334,31,98,0,229,102,24.0,109,246,12,12,1.2,2012,2013,0.37615740740740744,3,-3.04,RP,Manny,Parra,parrama01,Manny Parra,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.929277566539923,7.211406844106464,3.5543726235741446,0.903422053231939,79.44444444444444,20.1,66.3,34.9,44.1,39.7,41.019999999999996,57.8,Common,66.3,34.9,44.1,20.1
parreje01,56,43,491,11,0,0,22,2174,672,306,61.0,345,616,10,1986,1996,724.6666666666666,295.6666666666667,0,199,12,238,131,21.0,95,237,33,11,4.5,1993,1988,0.0,3,5.77,RP,Jeff,Parrett,parreje01,Jeff Parrett,Big Hair Era (1977-1993),Big Hair Era (1977-1993),7.7330195023537325,6.540685944855413,3.669804976462676,0.7444519166106254,98.55555555555556,76.6,72.0,29.9,58.1,47.4,56.80000000000001,70.8,Rare,72.0,29.9,58.1,76.6
parrist01,44,49,139,129,5,3,0,2260,846,398,114.0,288,479,8,1995,2003,753.3333333333334,420.3333333333333,70,73,0,280,155,55.0,194,440,29,26,4.84,2000,1999,0.9478114478114478,3,5.49,SP,Steve,Parris,parrist01,Steve Parris,Steroid Era (1994-2005),Steroid Era (1994-2005),9.124126813541109,5.835572272971522,3.280494357872112,1.0881246641590545,140.11111111111111,19.1,43.3,51.1,22.0,64.0,39.900000000000006,57.5,Common,43.3,51.1,22.0,19.1
partlro01,42,26,104,73,45,4,7,1822,573,236,22.0,203,384,10,1937,1948,607.3333333333334,275.3333333333333,31,43,2,174,91,8.0,78,216,21,8,8.74,1943,1942,0.7074074074074074,3,11.69,SP,Roy,Partlow,partlro01,Roy Partlow,Integration (1942-1960),Integration (1942-1960),7.6661991584852744,5.608695652173913,3.0694249649368865,0.5301542776998598,91.77777777777777,83.2,70.8,61.5,87.8,44.7,69.6,83.0,Epic,70.8,61.5,87.8,83.2
pascuca02,174,170,529,404,132,36,10,8792,2703,1183,256.0,1069,2167,18,1954,1971,2930.6666666666665,739.3333333333334,94,98,0,608,250,57.0,235,612,53,35,19.23,1961,1959,0.9601190476190476,3,35.88,SP,Camilo,Pascual,pascuca02,Camilo Pascual,Expansion (1961-1976),Expansion (1961-1976),7.673527324343506,6.996451383960255,3.076650106458481,0.7377572746628814,246.44444444444446,73.6,82.8,56.4,58.4,96.6,73.56,86.2,Epic,82.8,56.4,58.4,73.6
passecl01,162,150,444,331,188,26,21,8159,2856,1003,105.0,728,1104,13,1935,1947,2719.6666666666665,719.0,79,129,11,317,162,23.0,237,721,44,37,17.21,1940,1936,0.6322007063695043,3,49.47,SP,Claude,Passeau,passecl01,Claude Passeau,Golden Era (1920-1941),Golden Era (1920-1941),8.910772578890098,4.301414581066377,2.282916213275299,0.4211099020674647,239.66666666666666,43.1,44.0,89.4,93.7,95.2,73.08000000000001,85.8,Epic,44.0,89.4,93.7,43.1
pastofr01,48,58,220,139,22,7,6,2959,1029,470,80.0,301,541,8,1979,1986,986.3333333333334,427.0,62,75,0,233,115,27.0,173,431,23,21,6.0200000000000005,1982,1980,0.7628083491461101,3,4.2,SP,Frank,Pastore,pastofr01,Frank Pastore,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.89792663476874,5.098883572567783,2.671451355661882,0.6746411483253588,142.33333333333334,24.8,36.5,74.5,69.5,64.9,54.040000000000006,67.5,Uncommon,36.5,74.5,69.5,24.8
patejo01,9,3,79,2,0,0,12,500,176,65,6.0,72,38,2,1926,1927,166.66666666666666,166.66666666666666,2,79,12,38,72,6.0,65,176,9,3,3.5599999999999996,1926,1926,0.02127659574468085,2,3.5599999999999996,RP,Joe,Pate,patejo01,Joe Pate,Golden Era (1920-1941),Golden Era (1920-1941),8.956363636363639,3.932727272727273,3.5127272727272736,0.6381818181818183,83.33333333333333,41.9,33.6,35.8,51.0,44.4,41.34,57.9,Common,33.6,35.8,51.0,41.9
pattebo01,39,40,559,21,0,0,28,1852,619,280,70.0,180,483,13,1985,1998,617.3333333333334,202.66666666666669,5,196,13,164,56,21.0,68,182,16,10,4.1899999999999995,1994,1995,0.030303030303030304,3,4.7,RP,Bob,Patterson,pattebo01,Bob Patterson,Steroid Era (1994-2005),Steroid Era (1994-2005),8.289735099337749,6.397350993377483,2.8410596026490067,0.9163907284768211,67.55555555555556,55.8,56.0,70.2,46.9,33.8,52.54,65.6,Uncommon,56.0,70.2,46.9,55.8
patteca01,106,128,270,238,206,17,4,6187,2154,770,40.0,557,757,8,1901,1908,2062.3333333333335,940.3333333333334,105,119,4,379,238,15.0,310,933,44,61,11.71,1904,1906,0.8844054580896685,3,14.530000000000001,SP,Casey,Patten,patteca01,Casey Patten,Deadball (1901-1919),Deadball (1901-1919),8.854428529669686,3.9558608593978364,2.439637532885121,0.2762350190002923,313.44444444444446,22.5,33.7,74.6,90.0,110.5,66.26,80.2,Epic,33.7,74.6,90.0,22.5
patteda04,24,22,350,0,0,0,9,1153,418,177,35.0,112,250,9,1996,2004,384.3333333333333,192.33333333333334,0,172,2,125,49,11.0,74,203,20,11,4.4799999999999995,1999,1997,0.0,3,5.39,RP,Danny,Patterson,patteda04,Danny Patterson,Steroid Era (1994-2005),Steroid Era (1994-2005),8.989804587935428,5.671197960917587,2.755310110450297,0.7111299915038232,64.11111111111111,25.0,39.6,73.9,76.7,32.1,49.46000000000001,61.8,Uncommon,39.6,73.9,76.7,25.0
pattejo02,18,25,88,78,2,1,1,1363,435,218,60.0,179,415,6,2002,2007,454.3333333333333,269.6666666666667,44,46,0,258,81,30.0,100,235,12,9,6.22,2004,2005,0.9047619047619048,3,5.52,SP,John,Patterson,pattejo02,John Patterson,Steroid Era (1994-2005),Steroid Era (1994-2005),8.12278211497516,7.286018452803407,2.914833215046132,0.9581263307310149,89.8888888888889,63.1,76.1,67.0,40.9,44.0,58.22,72.2,Rare,76.1,67.0,40.9,63.1
patteke01,14,8,224,4,0,0,5,953,290,137,38.0,166,183,7,1988,1994,317.6666666666667,189.0,0,132,4,108,104,18.0,75,160,6,2,2.37,1991,1991,0.0,3,1.86,RP,Ken,Patterson,patteke01,Ken Patterson,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.071979434447302,5.326478149100257,4.051413881748072,0.8791773778920308,63.0,61.5,42.1,12.8,36.1,31.5,36.8,56.5,Common,42.1,12.8,36.1,61.5
pattero01,81,72,184,152,119,16,2,4095,1327,417,23.0,273,442,7,1901,1907,1365.0,873.3333333333333,95,109,1,277,198,21.0,296,882,54,44,11.73,1904,1902,0.8727881396461022,3,15.67,SP,Roy,Patterson,pattero01,Roy Patterson,Deadball (1901-1919),Deadball (1901-1919),8.979503105590062,3.3475155279503106,2.256521739130435,0.3437888198757765,291.1111111111111,16.9,14.9,83.5,68.1,106.2,57.92,71.9,Rare,14.9,83.5,68.1,16.9
pattima01,114,109,475,224,64,14,25,6116,1933,820,209.0,603,1179,13,1968,1980,2038.6666666666667,627.3333333333334,79,119,5,394,174,48.0,218,550,39,39,10.77,1974,1970,0.681915168757274,3,21.24,SP,Marty,Pattin,pattima01,Marty Pattin,Expansion (1961-1976),Expansion (1961-1976),8.037872683319904,5.615632554391619,2.6663980660757454,0.7397260273972602,209.11111111111111,57.2,49.0,74.7,58.1,87.6,65.32000000000001,79.2,Rare,49.0,74.7,58.1,57.2
paulmi01,27,48,228,77,5,1,8,1883,619,273,60.0,246,452,7,1968,1974,627.6666666666666,297.3333333333333,33,107,3,212,115,18.0,93,270,13,20,5.78,1972,1972,0.25146383505046116,3,4.2700000000000005,RP,Mike,Paul,paulmi01,Mike Paul,Expansion (1961-1976),Expansion (1961-1976),8.304289544235926,6.048257372654156,3.3679624664879357,0.6876675603217159,99.1111111111111,45.2,59.6,43.3,66.7,47.6,52.480000000000004,65.5,Uncommon,59.6,43.3,66.7,45.2
pavanca01,108,107,302,284,17,8,0,5366,1971,873,200.0,425,1091,14,1998,2012,1788.6666666666667,540.3333333333334,78,78,0,320,120,48.0,199,528,43,23,11.83,2009,2004,1.0,3,16.96,SP,Carl,Pavano,pavanca01,Carl Pavano,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.714993246285458,5.375956776226925,2.3232778027915355,0.8266546600630346,180.11111111111111,29.7,26.9,90.0,55.7,79.4,56.34,70.3,Rare,26.9,90.0,55.7,29.7
pavliro01,47,39,131,125,12,1,1,2229,743,378,85.0,351,526,7,1992,1998,743.0,559.0,91,91,0,407,251,65.0,272,541,37,24,9.44,1995,1993,1.0,3,10.47,SP,Roger,Pavlik,pavliro01,Roger Pavlik,Steroid Era (1994-2005),Steroid Era (1994-2005),8.654808959156785,6.27536231884058,3.8194993412384717,1.007905138339921,186.33333333333334,39.7,53.2,27.6,33.6,81.2,47.06,59.6,Common,53.2,27.6,33.6,39.7
paxtoja01,73,41,177,177,2,1,0,2853,872,398,111.0,314,1005,11,2013,2024,951.0,447.0,81,81,0,550,134,55.0,176,385,38,17,8.97,2017,2017,1.0,3,13.97,SP,James,Paxton,paxtoja01,James Paxton,Modern Era (2016-Pres),Modern Era (2016-Pres),7.982998454404946,9.350850077279754,2.8531684698608966,1.0432766615146831,149.0,54.4,98.7,64.4,30.9,67.6,63.2,77.1,Rare,98.7,64.4,30.9,54.4
payamjo01,14,22,249,1,0,0,10,807,237,102,32.0,80,244,7,2019,2025,269.0,142.66666666666669,0,149,9,144,35,17.0,45,110,11,15,3.77,2022,2023,0.0,3,5.44,RP,Joel,Payamps,payamjo01,Joel Payamps,Modern Era (2016-Pres),Modern Era (2016-Pres),7.850194552529183,6.992217898832685,2.786964980544747,0.9717898832684824,47.555555555555564,60.4,51.5,67.5,41.1,24.5,49.0,61.2,Uncommon,51.5,67.5,41.1,60.4
peacobr01,34,31,183,84,0,0,3,1680,490,256,79.0,241,590,10,2011,2021,560.0,288.6666666666667,37,118,3,353,108,36.0,111,234,23,13,4.84,2016,2017,0.4287381381633195,3,4.699999999999999,SP,Brad,Peacock,peacobr01,Brad Peacock,Modern Era (2016-Pres),Modern Era (2016-Pres),7.788540245566167,8.752387448840382,3.298772169167804,1.0313778990450204,96.22222222222223,63.3,86.7,44.2,32.6,46.5,54.66000000000001,68.2,Uncommon,86.7,44.2,32.6,63.3
pearsmo01,100,61,224,191,94,5,4,4289,1392,635,82.0,740,703,10,1932,1941,1429.6666666666667,503.0,67,74,2,243,254,24.0,178,447,38,15,12.3,1937,1933,0.8968633705475811,3,18.82,SP,Monte,Pearson,pearsmo01,Monte Pearson,Golden Era (1920-1941),Golden Era (1920-1941),8.140825035561878,4.675675675675676,4.162162162162161,0.5633001422475107,167.66666666666666,75.7,55.6,5.0,64.6,75.1,55.2,68.9,Uncommon,55.6,5.0,64.6,75.7
peavyja01,152,126,388,377,15,6,0,7131,2134,960,259.0,708,2207,15,2002,2016,2377.0,608.6666666666667,93,93,0,607,170,53.0,187,506,45,24,16.14,2006,2007,1.0,3,41.92,SP,Jake,Peavy,peavyja01,Jake Peavy,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.733718054410552,8.115828524319866,2.683429513602638,0.8124484748557296,202.8888888888889,73.6,85.8,73.9,57.8,85.8,75.38,87.7,Epic,85.8,73.9,57.8,73.6
pelfrmi01,68,103,275,256,4,0,1,4429,1687,767,139.0,542,838,12,2006,2017,1476.3333333333333,569.3333333333333,95,96,1,309,177,35.0,244,620,34,31,7.31,2012,2008,0.9901960784313726,3,6.49,SP,Mike,Pelfrey,pelfrmi01,Mike Pelfrey,Efficiency Era (2006-2015),Efficiency Era (2006-2015),9.462738301559794,5.044627383015599,2.902512998266898,0.6434142114384749,189.77777777777774,5.0,19.8,64.1,83.2,82.1,50.84,63.5,Uncommon,19.8,64.1,83.2,5.0
peltyba01,92,117,266,217,175,22,4,5724,1663,558,22.0,532,693,10,1903,1912,1908.0,657.0,75,89,2,239,181,7.0,162,544,34,37,12.17,1907,1906,0.8399730262475361,3,22.22,SP,Barney,Pelty,peltyba01,Barney Pelty,Deadball (1901-1919),Deadball (1901-1919),7.69661610268378,3.793465577596266,2.6476079346557757,0.28354725787631274,219.0,74.5,28.7,64.4,87.6,90.3,69.10000000000001,82.6,Epic,28.7,64.4,87.6,74.5
penaal01,56,52,503,72,12,7,74,3173,959,365,75.0,331,839,15,1981,1996,1057.6666666666667,281.6666666666667,28,87,15,197,68,13.0,77,260,20,7,10.27,1988,1984,0.3333333333333333,3,18.63,RP,Alejandro,Peña,penaal01,Alejandro Peña,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.387543252595156,5.964705882352941,2.5993079584775085,0.6166089965397923,93.8888888888889,47.5,57.8,77.8,79.0,45.6,61.540000000000006,75.5,Rare,57.8,77.8,79.0,47.5
penaor01,56,77,427,93,21,4,40,3606,1175,495,151.0,352,818,14,1958,1975,1202.0,368.6666666666667,45,90,6,222,94,36.0,134,349,22,28,7.95,1973,1963,0.621978021978022,3,17.7,RP,Orlando,Peña,penaor01,Orlando Peña,Expansion (1961-1976),Expansion (1961-1976),8.512895662368111,5.447831184056271,2.613130128956623,0.8862837045720983,122.8888888888889,35.8,44.8,77.1,34.0,57.2,49.78,62.2,Uncommon,44.8,77.1,34.0,35.8
penato03,23,19,313,3,0,0,8,1139,393,187,38.0,131,264,6,2006,2011,379.6666666666667,192.0,0,184,6,141,59,16.0,82,184,13,9,2.4499999999999997,2009,2007,0.0,3,2.3699999999999997,RP,Tony,Peña,penato03,Tony Peña,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.561224489795919,6.043367346938775,2.987244897959184,0.826530612244898,64.0,36.6,41.2,60.3,55.7,32.0,45.160000000000004,59.0,Common,41.2,60.3,55.7,36.6
pennohe01,240,162,617,420,247,35,32,10715,3900,1428,128.0,916,1227,22,1912,1934,3571.6666666666665,801.6666666666666,92,122,8,282,203,35.0,264,804,56,32,20.84,1924,1924,0.7603343465045592,3,42.37,SP,Herb,Pennock,pennohe01,Herb Pennock,Golden Era (1920-1941),Golden Era (1920-1941),8.921131447587355,3.631946755407654,2.4628951747088186,0.49417637271214643,267.22222222222223,42.7,23.4,81.2,78.8,101.1,65.44,79.3,Rare,23.4,81.2,78.8,42.7
pennybr01,121,101,349,319,4,2,0,5775,2030,917,194.0,619,1273,14,2000,2014,1925.0,593.3333333333334,98,99,0,421,183,49.0,251,600,46,23,11.73,2004,2007,0.9901960784313726,3,23.16,SP,Brad,Penny,pennybr01,Brad Penny,Steroid Era (1994-2005),Steroid Era (1994-2005),8.949579831932773,6.162605042016806,2.882773109243697,0.7827731092436975,197.7777777777778,26.8,50.7,68.4,66.3,84.4,59.32,73.3,Rare,50.7,68.4,66.3,26.8
pepiory01,24,21,74,67,0,0,0,1128,289,148,56.0,141,389,4,2022,2025,376.0,339.66666666666663,60,65,0,347,114,50.0,134,263,21,21,5.36,2024,2024,0.7916666666666666,3,5.7,SP,Ryan,Pepiot,pepiory01,Ryan Pepiot,Modern Era (2016-Pres),Modern Era (2016-Pres),7.536133415688698,7.825200741198271,3.087090796788141,1.1673872760963557,113.22222222222221,74.8,68.2,53.8,13.2,53.3,52.66,65.8,Uncommon,68.2,53.8,13.2,74.8
peralfr01,70,42,211,162,1,0,1,2793,694,371,118.0,360,1153,8,2018,2025,931.0,494.66666666666663,92,93,0,599,190,61.0,169,351,38,20,11.68,2022,2025,0.9880952380952381,3,14.88,SP,Freddy,Peralta,peralfr01,Freddy Peralta,Modern Era (2016-Pres),Modern Era (2016-Pres),6.994721689059502,9.34404990403071,3.3829174664107486,1.0494241842610366,164.88888888888889,99.6,98.6,40.4,30.0,74.0,68.52,82.1,Epic,98.6,40.4,30.0,99.6
peraljo01,20,35,620,0,0,0,15,1944,566,290,95.0,185,612,12,2005,2016,648.0,204.33333333333334,0,172,7,176,46,21.0,70,167,5,7,3.4800000000000004,2010,2010,0.0,3,3.45,RP,Joel,Peralta,peraljo01,Joel Peralta,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.921681780708985,6.638087386644682,2.6067600989282766,0.9126133553173947,68.11111111111111,65.2,54.0,77.3,42.8,34.1,54.68000000000001,68.3,Uncommon,54.0,77.3,42.8,65.2
peralwa01,28,21,502,2,0,0,13,1367,410,191,51.0,200,376,10,2016,2025,455.6666666666667,182.0,1,190,8,161,77,14.0,59,144,13,7,3.56,2022,2023,0.004694835680751174,3,5.7,RP,Wandy,Peralta,peralwa01,Wandy Peralta,Modern Era (2016-Pres),Modern Era (2016-Pres),7.842931937172776,6.672774869109948,3.4895287958115184,0.8010471204188482,60.666666666666664,60.8,45.1,35.6,65.4,30.3,47.440000000000005,59.7,Common,45.1,35.6,65.4,60.8
peralwi01,56,61,258,139,2,1,16,2734,958,434,110.0,361,660,10,2012,2022,911.3333333333334,330.6666666666667,51,79,0,244,123,37.0,121,319,23,16,5.34,2016,2014,0.6610275689223057,3,4.76,SP,Wily,Peralta,peralwi01,Wily Peralta,Modern Era (2016-Pres),Modern Era (2016-Pres),8.613693467336683,6.2110552763819085,3.292085427135678,0.9667085427135677,110.22222222222223,25.5,35.8,44.5,41.8,52.1,39.940000000000005,57.5,Common,35.8,44.5,41.8,25.5
percitr01,35,43,703,1,0,0,358,2126,479,250,85.0,306,781,14,1995,2009,708.6666666666666,204.33333333333334,0,182,79,262,82,19.0,47,113,7,5,8.9,1998,1996,0.0,3,17.09,RP,Troy,Percival,percitr01,Troy Percival,Steroid Era (1994-2005),Steroid Era (1994-2005),6.719703215169003,8.55234954657873,3.4080791426215993,0.8680956306677657,68.11111111111111,124.7,104.7,45.5,53.9,34.1,72.58000000000001,85.4,Epic,104.7,45.5,53.9,124.7
perduhu01,51,64,161,122,64,5,7,2755,1037,393,43.0,199,317,5,1911,1915,918.3333333333334,614.6666666666667,81,97,5,235,128,21.0,230,656,37,37,4.83,1914,1912,0.8388508125350231,3,3.27,SP,Hub,Perdue,perduhu01,Hub Perdue,Deadball (1901-1919),Deadball (1901-1919),9.333878887070377,3.9463993453355153,2.199672667757774,0.4529459901800327,204.8888888888889,5.0,33.4,86.3,32.6,86.4,48.74,60.9,Uncommon,33.4,86.3,32.6,5.0
perezca01,40,53,142,127,17,8,0,2468,900,406,108.0,211,448,5,1995,2000,822.6666666666666,382.33333333333337,57,62,0,234,91,39.0,154,386,21,22,9.01,1998,1998,0.9404761904761904,3,8.75,SP,Carlos,Perez,perezca01,Carlos Perez,Steroid Era (1994-2005),Steroid Era (1994-2005),8.884945621064682,5.505437893531768,2.5054378935317683,0.9118488838008013,127.44444444444446,29.6,35.8,84.8,47.6,59.0,51.36,64.2,Uncommon,35.8,84.8,47.6,29.6
perezch01,16,24,393,0,0,0,133,1138,304,148,45.0,165,362,7,2008,2014,379.3333333333333,180.33333333333331,0,188,98,159,70,15.0,57,135,6,13,4.41,2010,2010,0.0,3,4.95,RP,Chris,Perez,perezch01,Chris Perez,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.664329535495181,6.654688869412796,3.339176161262051,0.8282208588957056,60.11111111111111,76.7,54.4,44.5,55.4,30.1,52.220000000000006,65.2,Uncommon,54.4,44.5,55.4,76.7
perezci01,15,6,257,0,0,0,6,711,222,111,18.0,129,218,8,2018,2025,237.0,75.33333333333333,0,81,1,75,34,5.0,16,59,7,1,2.82,2021,2022,0.0,3,0.7999999999999999,RP,Cionel,Perez,perezci01,Cionel Perez,Modern Era (2016-Pres),Modern Era (2016-Pres),8.102905569007264,6.446731234866828,3.435835351089589,0.8171912832929782,25.11111111111111,48.9,40.5,38.0,63.1,20.0,42.10000000000001,58.1,Common,40.5,38.0,63.1,48.9
perezma02,91,93,325,279,4,3,0,4895,1750,800,191.0,590,1153,14,2012,2025,1631.6666666666667,580.0,97,97,0,387,208,52.0,259,604,35,31,9.37,2020,2022,1.0,3,16.61,SP,Martin,Perez,perezma02,Martin Perez,Modern Era (2016-Pres),Modern Era (2016-Pres),9.148717948717948,5.875641025641025,3.2205128205128206,0.8307692307692308,193.33333333333334,5.0,29.1,47.8,61.2,83.1,45.24000000000001,59.1,Common,29.1,47.8,61.2,5.0
perezme01,78,85,243,201,20,5,1,4064,1268,627,144.0,551,1092,9,1987,1995,1354.6666666666667,534.6666666666666,63,104,1,455,203,47.0,195,457,30,27,10.78,1991,1992,0.7210884353741497,3,11.19,SP,Melido,Perez,perezme01,Melido Perez,Big Hair Era (1977-1993),Big Hair Era (1977-1993),7.912431941923775,7.071234119782213,3.3579854809437384,0.8207803992740472,178.2222222222222,68.6,85.0,43.8,45.6,78.9,64.38,78.3,Rare,85.0,43.8,45.6,68.6
perezmi01,24,16,313,0,0,0,22,1038,334,137,26.0,120,224,8,1990,1997,346.0,237.0,0,210,9,153,79,16.0,68,207,18,11,4.38,1993,1992,0.0,3,2.08,RP,Mike,Perez,perezmi01,Mike Perez,Big Hair Era (1977-1993),Big Hair Era (1977-1993),8.153318077803204,5.668192219679634,3.0915331807780317,0.7414187643020594,79.0,57.9,50.5,55.8,58.6,39.5,52.46,65.5,Uncommon,50.5,55.8,58.6,57.9
perezod01,73,82,252,221,4,2,0,4005,1409,661,162.0,388,920,10,1998,2008,1335.0,578.3333333333334,93,93,0,402,137,69.0,222,544,29,28,9.82,2003,2002,1.0,3,8.209999999999999,SP,Odalis,Perez,perezod01,Odalis Perez,Steroid Era (1994-2005),Steroid Era (1994-2005),8.474518201284797,6.061670235546037,2.406423982869379,1.0291220556745182,192.7777777777778,47.6,48.4,89.1,30.6,83.0,59.74,73.7,Rare,48.4,89.1,30.6,47.6
perezol01,74,94,703,195,3,2,5,4397,1336,712,198.0,762,1546,20,2002,2022,1465.6666666666667,318.3333333333333,45,97,0,376,136,36.0,105,233,17,16,9.15,2008,2004,0.6458333333333334,3,7.91,SP,Oliver,Perez,perezol01,Oliver Perez,Efficiency Era (2006-2015),Efficiency Era (2006-2015),7.325401929260452,8.650803858520902,3.5961414790996793,0.9723472668810291,106.1111111111111,91.9,97.3,33.0,33.8,50.4,61.28,75.2,Rare,97.3,33.0,33.8,91.9
perezpa01,67,68,207,193,21,4,0,3733,1167,475,107.0,344,822,11,1980,1991,1244.3333333333333,473.6666666666667,70,70,0,333,111,40.0,151,398,34,16,11.65,1987,1988,1.0,3,19.05,SP,Pascual,Perez,perezpa01,Pascual Perez,Big Hair Era (1977-1993),Big Hair Era (1977-1993),7.840672934190994,6.08164275111331,2.432953983176645,0.801583374567046,157.88888888888889,71.8,60.7,85.2,48.8,71.2,67.54,81.3,Epic,60.7,85.2,48.8,71.8
perezra01,21,12,338,0,0,0,3,987,320,133,26.0,117,268,7,2006,2012,329.0,198.0,0,187,3,184,63,16.0,64,180,11,7,4.35,2009,2007,0.0,3,4.35,RP,Rafael,Perez,perezra01,Rafael Perez,Efficiency Era (2006-2015),Efficiency Era (2006-2015),8.341708542713569,6.92462311557789,3.032663316582915,0.8140703517587939,66.0,46.4,60.2,58.2,57.5,33.0,51.06,63.8,Uncommon,60.2,58.2,57.5,46.4
perezyo01,14,15,337,0,0,0,2,846,251,139,29.0,147,259,9,1991,2002,282.0,124.66666666666666,0,136,0,109,54,11.0,52,102,6,3,1.63,1998,1998,0.0,3,0.84,RP,Yorkis,Perez,perezyo01,Yorkis Perez,Steroid Era (1994-2005),Steroid Era (1994-2005),8.063655030800822,6.409650924024641,3.46817248459959,0.8593429158110885,41.55555555555555,65.7,56.2,42.9,55.2,23.3,48.66,60.8,Uncommon,56.2,42.9,55.2,65.7
